MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20210103,Adam Cerra,Fremantle,0,13.6,10.18,4.2,5.3,5.3,4.5,122,102,78,14,10,24,79.2,488.0,137,8,9,7,4,4,7,2,65,3,7,1,0,2,0,1,5.9,-4.9,2,4,0,5,17,0,1
20210103,Alex Pearce,Fremantle,0,-1.0,7.68,0.0,-1.7,1.6,-3.5,11,7,26,1,1,2,0.0,33.0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,1,3.4,-2.4,0,1,0,0,2,0,1
20210103,Andrew Brayshaw,Fremantle,2,15.1,10.5,0.1,10.4,7.5,3.6,125,105,79,13,16,29,69.0,505.0,230,5,9,8,8,7,17,7,57,0,5,1,0,1,1,0,2.8,3.2,0,5,0,4,22,0,1
20210103,Blake Acres,Fremantle,0,-3.0,8.46,0.3,-0.2,2.1,0.1,24,39,81,6,6,12,66.7,138.0,272,2,3,3,2,2,6,0,0,1,2,0,0,0,0,0,0.0,0.0,0,3,0,2,16,1,1
20210103,Brennan Cox,Fremantle,0,6.9,10.35,0.0,6.5,6.0,1.7,65,43,87,4,6,10,90.0,111.0,107,1,6,3,6,3,1,6,0,0,6,3,3,0,0,0,0.0,0.0,0,1,1,0,4,1,1
20210103,Caleb Serong,Fremantle,0,14.3,10.11,2.8,8.8,8.0,5.0,101,85,73,13,13,26,69.2,433.0,291,6,11,10,7,6,12,4,61,3,2,0,0,1,0,1,3.8,-2.8,1,6,2,3,13,0,1
20210103,Connor Blakely,Fremantle,0,8.4,6.14,1.5,5.9,2.6,6.2,62,51,65,5,9,14,78.6,162.0,243,2,5,4,2,2,6,2,4,3,2,0,0,1,1,0,3.1,2.9,0,1,0,2,11,0,1
20210103,David Mundy,Fremantle,0,8.7,11.78,5.0,0.3,5.3,1.2,73,72,77,9,10,19,63.2,292.0,181,2,6,5,2,2,8,3,57,3,5,0,0,1,0,1,3.9,-2.9,0,4,1,3,9,0,1
20210103,Ethan Hughes,Fremantle,0,8.4,7.48,-0.3,4.3,4.7,-1.3,59,60,82,9,7,16,75.0,241.0,104,1,7,5,6,5,7,6,0,1,4,0,0,0,0,0,0.0,0.0,0,3,2,2,12,0,1
20210103,Hayden Young,Fremantle,0,5.8,5.68,-0.6,4.2,3.9,-1.6,88,68,86,17,2,19,68.4,532.0,131,3,4,1,3,1,8,6,0,0,6,4,1,0,0,0,0.0,0.0,0,4,3,0,13,0,1
20210103,James Aish,Fremantle,0,4.7,7.65,2.2,0.7,3.4,-0.5,65,60,78,14,3,17,41.2,442.0,27,5,6,3,2,1,9,2,0,4,2,0,0,1,0,1,3.1,-2.1,0,6,2,1,8,0,1
20210103,Joel Hamling,Fremantle,0,8.2,8.68,0.7,5.4,5.2,-2.5,72,32,77,3,7,10,70.0,45.0,-9,0,6,3,6,3,3,6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,5,2,1
20210103,Lachie Schultz,Fremantle,0,6.7,5.31,0.0,5.2,5.2,1.3,67,56,83,9,1,10,60.0,144.0,92,5,7,4,7,4,3,3,0,0,0,0,0,1,1,0,4.3,1.7,1,4,1,5,18,0,1
20210103,Liam Henry,Fremantle,0,1.8,3.88,-1.6,1.2,4.8,-4.3,36,35,75,7,1,8,25.0,149.0,10,1,6,4,5,3,1,0,0,1,1,0,0,3,1,1,9.4,-2.4,0,3,0,0,9,0,1
20210103,Lloyd Meek,Fremantle,0,8.1,5.72,3.8,3.8,2.8,2.2,43,27,93,0,6,6,100.0,-1.0,27,0,4,1,2,1,3,0,96,1,0,0,0,0,0,0,0.0,0.0,0,2,1,1,15,13,1
20210103,Luke Ryan,Fremantle,0,2.4,11.15,0.0,4.1,4.2,1.3,84,83,88,15,6,21,85.7,425.0,216,0,5,4,5,4,5,7,0,0,4,2,1,0,0,0,0.0,0.0,0,1,1,5,7,0,1
20210103,Matt Taberner,Fremantle,0,23.4,8.7,1.2,19.4,7.4,13.2,84,67,100,10,3,13,76.9,276.0,75,3,9,7,8,6,1,3,4,1,4,0,2,5,3,1,12.3,6.7,0,7,2,0,6,0,1
20210103,Nat Fyfe,Fremantle,0,13.6,17.01,5.3,2.0,6.2,5.1,109,88,89,10,17,27,77.8,287.0,458,4,13,10,3,1,9,0,57,9,5,0,1,0,0,0,0.0,0.0,2,8,2,5,24,0,1
20210103,Reece Conca,Fremantle,0,6.0,5.58,0.9,3.3,7.7,-2.6,54,42,83,6,10,16,75.0,88.0,115,1,9,7,8,7,3,11,0,1,3,2,0,0,0,0,0.0,0.0,0,0,0,0,3,0,1
20210103,Sam Switkowski,Fremantle,0,16.2,9.17,3.9,9.2,4.5,7.5,95,71,75,5,10,15,80.0,215.0,296,3,7,7,4,4,4,2,0,3,3,0,0,2,1,1,5.6,1.4,0,6,0,5,16,0,1
20210103,Stefan Giro,Fremantle,0,2.9,4.02,1.7,0.7,2.0,0.4,27,31,53,5,3,8,62.5,102.0,76,1,2,2,1,1,4,2,0,1,2,1,0,0,0,0,0.0,0.0,0,0,0,1,12,0,1
20210103,Tobe Watson,Fremantle,0,1.7,6.56,0.0,-0.1,0.7,-1.8,33,31,89,4,4,8,62.5,75.0,23,1,2,2,2,2,3,1,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,2,17,0,1
20210103,Travis Colyer,Fremantle,0,1.4,7.59,0.0,-0.5,6.2,-6.9,60,53,84,9,4,13,53.8,310.0,125,3,5,3,5,3,4,1,0,0,3,0,1,4,0,1,11.9,-10.9,1,4,0,2,16,0,1
20210104,Brandan Parfitt,Geelong,0,12.6,9.88,1.9,6.5,6.9,1.6,111,99,72,11,7,18,66.7,249.0,199,3,10,4,6,2,8,3,29,3,1,0,0,2,2,0,9.5,2.5,0,5,1,9,21,0,1
20210104,Cameron Guthrie,Geelong,0,14.2,10.33,6.1,3.3,10.1,2.3,104,82,71,11,12,23,73.9,234.0,190,2,13,8,4,3,7,3,68,6,3,1,1,3,1,1,9.2,-2.2,0,7,3,5,16,0,1
20210104,Charlie Constable,Geelong,0,2.6,6.95,1.2,1.1,1.8,0.6,19,25,13,4,2,6,66.7,82.0,43,0,2,2,1,1,1,1,10,1,3,0,0,0,0,0,0.0,0.0,0,1,0,0,2,0,1
20210104,Gary Rohan,Geelong,0,5.6,9.73,0.0,5.3,3.9,2.7,40,31,80,5,1,6,50.0,156.0,42,1,4,3,4,3,1,0,0,0,3,0,1,3,1,1,10.7,-3.7,2,4,0,1,9,0,1
20210104,Gryan Miers,Geelong,0,5.6,8.49,1.0,1.3,2.9,0.7,45,63,87,8,8,16,62.5,231.0,231,3,4,4,3,3,7,0,0,1,3,0,0,1,1,0,3.4,2.6,1,4,0,2,14,0,1
20210104,Isaac Smith,Geelong,0,1.7,9.35,0.0,0.3,3.0,-0.2,68,96,89,15,6,21,61.9,498.0,166,4,3,3,3,3,13,2,6,0,6,1,0,5,2,1,17.0,-4.0,0,6,0,2,6,0,1
20210104,Jake Kolodjashnij,Geelong,0,8.1,5.07,0.0,5.2,2.5,0.0,69,71,91,4,9,13,84.6,140.0,145,1,3,3,3,3,3,3,0,0,7,0,0,0,0,0,0.0,0.0,0,1,1,5,12,0,1
20210104,Jed Bews,Geelong,0,0.6,6.89,-2.3,1.4,1.3,0.0,31,31,85,6,2,8,50.0,291.0,9,3,2,1,2,1,5,1,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0,2,16,0,1
20210104,Joel Selwood,Geelong,0,17.5,11.57,3.6,4.3,4.6,4.3,101,73,71,13,5,18,94.4,478.0,123,7,7,6,3,3,7,2,71,3,4,0,0,0,0,0,0.0,0.0,1,6,1,5,15,0,1
20210104,Jordan Clark,Geelong,0,10.9,6.49,0.1,9.5,2.1,7.8,80,54,85,10,8,18,88.9,406.0,385,3,3,3,2,2,10,2,0,1,1,0,0,0,0,0,0.0,0.0,1,6,3,2,10,0,1
20210104,Josh Jenkins,Geelong,0,6.2,9.39,3.0,1.8,5.4,0.4,43,35,72,5,3,8,50.0,187.0,59,3,5,3,3,2,3,0,3,1,2,0,1,2,0,2,5.6,-3.6,1,5,1,2,6,3,1
20210104,Lachie Henderson,Geelong,0,6.7,7.25,0.0,5.1,4.0,1.8,56,49,92,7,4,11,100.0,313.0,172,2,2,2,2,2,3,4,0,0,6,2,0,0,0,0,0.0,0.0,0,2,0,2,7,0,1
20210104,Luke Dahlhaus,Geelong,0,10.8,8.34,1.0,7.5,6.5,1.9,66,48,66,7,6,13,84.6,219.0,205,3,8,6,7,5,2,3,0,2,2,0,0,2,1,1,6.1,0.9,0,6,2,0,14,0,1
20210104,Mark Blicavs,Geelong,1,11.5,11.5,2.1,6.0,4.3,2.9,85,73,88,8,9,17,82.4,195.0,343,0,6,3,4,2,6,3,26,2,5,1,0,2,1,0,6.7,-0.7,0,6,3,2,5,6,1
20210104,Mark O'Connor,Geelong,0,11.2,8.26,0.8,10.5,7.4,4.5,76,47,86,8,10,18,94.4,190.0,209,0,9,7,8,6,8,9,0,1,2,1,1,0,0,0,0.0,0.0,0,5,4,0,10,0,1
20210104,Patrick Dangerfield,Geelong,0,21.0,16.33,7.6,8.3,7.5,8.3,92,96,84,17,9,26,65.4,747.0,133,8,9,5,2,1,11,3,74,6,6,2,1,0,0,0,0.0,0.0,2,5,1,2,9,0,1
20210104,Rhys Stanley,Geelong,0,10.9,12.44,2.4,4.5,5.2,2.0,75,65,72,3,11,14,71.4,100.0,209,2,8,7,4,4,3,1,71,3,2,0,0,1,1,0,1.2,4.8,0,1,0,1,9,21,1
20210104,Sam Menegola,Geelong,0,6.3,13.19,2.0,3.3,4.9,2.5,71,66,73,7,7,14,78.6,179.0,224,1,7,5,5,3,2,1,3,2,5,0,1,1,1,0,6.0,0.0,0,2,0,3,11,0,1
20210104,Shaun Higgins,Geelong,0,7.0,10.02,3.0,0.6,4.9,-0.1,80,67,80,9,13,22,77.3,364.0,256,3,7,6,2,2,9,2,39,4,3,0,0,2,0,2,6.2,-4.2,1,5,1,2,9,0,1
20210104,Tom Atkins,Geelong,0,13.7,8.63,1.9,5.8,6.9,3.6,82,51,87,9,10,19,73.7,185.0,226,1,8,8,5,5,11,4,0,1,1,1,0,0,0,0,0.0,0.0,1,7,2,4,19,0,1
20210104,Tom Hawkins,Geelong,0,6.3,12.75,0.3,6.4,3.7,4.9,57,55,97,5,3,8,75.0,145.0,-25,1,3,3,2,2,1,0,0,1,3,0,0,4,2,2,13.5,0.5,0,4,0,4,11,1,1
20210104,Tom Stewart,Geelong,1,15.5,8.63,0.0,15.1,7.6,6.9,113,79,84,17,4,21,95.2,501.0,260,0,5,3,5,3,6,7,0,0,5,2,1,0,0,0,0.0,0.0,0,4,2,1,8,0,1
20210104,Zach Guthrie,Geelong,0,2.7,5.4,0.2,1.4,0.0,0.4,51,50,74,6,5,11,72.7,199.0,319,1,0,0,0,0,6,0,0,0,3,0,0,1,0,1,3.6,-2.6,0,6,0,3,11,0,1
20210109,Alex Sexton,Gold Coast,0,10.1,8.17,0.0,8.7,4.4,6.6,71,62,83,9,3,12,83.3,393.0,50,6,4,3,4,3,3,1,0,0,6,0,0,2,1,1,6.5,0.5,2,6,1,1,10,0,1
20210109,Ben King,Gold Coast,0,6.4,6.89,0.0,4.6,6.3,0.5,57,75,89,9,3,12,66.7,281.0,49,5,4,1,4,1,1,0,0,0,7,0,1,4,3,1,19.5,-0.5,0,5,0,0,8,0,1
20210109,Brandon Ellis,Gold Coast,0,5.4,9.43,0.1,3.4,2.8,0.7,64,84,87,14,5,19,78.9,292.0,164,4,3,2,3,2,7,2,0,0,9,0,0,0,0,0,0.0,0.0,1,2,0,2,14,0,1
20210109,Charlie Ballard,Gold Coast,0,4.2,7.41,0.0,5.2,5.2,1.2,87,90,94,17,4,21,90.5,191.0,312,0,4,2,4,2,5,4,0,0,12,1,1,0,0,0,0.0,0.0,0,2,1,0,7,0,1
20210109,Connor Budarick,Gold Coast,0,1.8,5.88,0.0,1.6,2.3,2.1,41,44,83,7,5,12,83.3,140.0,174,1,4,4,4,4,3,4,0,0,6,0,0,0,0,0,0.0,0.0,0,2,1,1,6,0,1
20210109,Darcy Macpherson,Gold Coast,0,9.7,6.91,1.4,5.5,7.1,-0.2,65,63,77,11,6,17,70.6,143.0,92,3,7,5,5,4,4,2,0,2,6,1,1,0,0,0,0.0,0.0,0,2,0,0,10,0,1
20210109,David Swallow,Gold Coast,2,12.0,9.08,1.3,8.7,5.3,3.9,119,107,76,14,15,29,82.8,393.0,305,1,9,8,5,5,15,3,29,2,5,0,0,2,1,1,4.8,2.2,0,7,1,3,8,0,1
20210109,Hugh Greenwood,Gold Coast,0,5.8,13.6,1.0,2.5,3.2,0.3,50,53,77,7,3,10,60.0,152.0,87,3,5,3,2,2,2,1,58,1,2,1,0,0,0,0,0.0,0.0,0,3,2,5,21,0,1
20210109,Izak Rankine,Gold Coast,0,0.6,10.69,1.7,-1.8,2.0,0.5,41,37,80,4,7,11,81.8,115.0,153,2,4,3,2,2,2,0,0,2,3,0,0,1,0,1,2.6,-1.6,1,4,1,1,12,0,1
20210109,Jack Bowes,Gold Coast,2,13.1,9.77,0.8,11.5,4.6,9.3,146,135,92,28,2,30,100.0,607.0,451,1,2,1,1,1,6,6,0,1,14,4,0,0,0,0,0.0,0.0,0,4,1,2,6,0,1
20210109,Jack Lukosius,Gold Coast,1,12.2,8.74,1.1,9.6,2.9,7.7,102,105,78,20,3,23,73.9,787.0,213,4,2,2,1,1,8,1,0,1,11,0,0,2,0,2,6.1,-4.1,0,4,1,1,2,0,1
20210109,Jarrod Witts,Gold Coast,0,5.2,12.38,2.5,1.5,4.9,-1.7,75,83,80,6,6,12,66.7,32.0,176,0,7,4,3,1,3,1,92,3,3,0,2,0,0,0,0.0,0.0,0,2,1,4,11,31,1
20210109,Lachie Weller,Gold Coast,0,9.0,11.63,2.7,4.5,7.1,1.2,73,86,86,13,8,21,76.2,285.0,254,4,8,7,5,4,7,3,38,3,6,0,0,2,1,0,4.9,1.1,0,5,2,3,14,0,1
20210109,Matt Rowell,Gold Coast,0,-1.0,17.21,1.0,-1.0,1.2,-0.7,6,16,15,3,1,4,50.0,33.0,37,0,2,2,1,1,2,0,17,1,0,0,0,1,0,0,2.1,-2.1,0,0,0,1,3,0,1
20210109,Nick Holman,Gold Coast,0,8.9,7.75,2.9,4.8,2.0,5.7,53,41,50,4,5,9,88.9,94.0,161,1,2,2,1,1,2,0,0,1,3,0,0,1,1,0,3.6,2.4,0,3,0,1,14,0,1
20210109,Noah Anderson,Gold Coast,0,6.2,10.87,1.0,1.7,4.4,-1.3,55,66,75,13,6,19,57.9,277.0,252,1,6,6,3,3,9,3,54,3,3,0,0,0,0,0,0.0,0.0,0,1,0,3,9,0,1
20210109,Oleg Markov,Gold Coast,0,6.7,7.89,0.0,6.0,7.3,-1.9,89,108,81,17,3,20,75.0,224.0,139,0,5,2,5,2,2,7,0,0,14,4,2,0,0,0,0.0,0.0,0,0,0,2,7,0,1
20210109,Sam Collins,Gold Coast,0,12.2,11.71,0.0,10.0,4.2,3.6,97,93,92,15,3,18,88.9,275.0,220,0,5,1,5,1,4,7,0,0,10,1,0,0,0,0,0.0,0.0,0,4,1,2,5,0,1
20210109,Sam Day,Gold Coast,0,2.0,6.07,-0.6,-0.6,5.5,-2.4,34,29,86,3,7,10,80.0,89.0,64,0,6,5,6,5,1,3,8,0,2,0,0,2,0,2,7.8,-5.8,0,3,1,1,7,0,1
20210109,Sean Lemmens,Gold Coast,0,1.7,5.91,0.0,0.2,1.9,0.7,62,63,87,11,5,16,87.5,223.0,159,2,3,2,3,2,6,4,0,0,7,1,1,0,0,0,0.0,0.0,0,2,1,2,6,0,1
20210109,Touk Miller,Gold Coast,0,10.2,12.02,2.5,6.0,5.1,4.5,80,68,83,11,9,20,75.0,281.0,213,4,7,4,3,3,11,1,67,4,1,0,0,2,1,1,5.7,1.3,0,9,2,2,8,0,1
20210109,Wil Powell,Gold Coast,0,11.8,8.35,1.4,7.0,3.5,4.3,88,71,71,11,7,18,88.9,315.0,198,1,6,5,5,4,5,6,0,1,5,0,0,0,0,0,0.0,0.0,0,1,0,2,8,0,1
20210109,Will Brodie,Gold Coast,0,7.7,6.64,6.1,0.6,4.7,2.5,54,50,64,9,9,18,72.2,263.0,228,1,9,6,2,1,6,1,38,5,2,0,0,1,0,1,2.9,-1.9,0,3,1,0,10,0,1
20210108,Bobby Hill,Greater Western Sydney,0,3.0,8.58,0.0,1.7,0.8,3.3,51,52,66,6,2,8,75.0,,21,3,1,1,1,1,1,0,0,0,2,0,0,2,1,0,7.5,-1.5,1,4,0,6,13,0,1
20210108,Callan Ward,Greater Western Sydney,0,16.7,11.39,5.4,6.5,8.8,4.7,110,83,79,12,13,25,76.0,,305,3,12,10,6,4,10,5,52,4,3,1,0,1,1,0,2.3,3.7,0,4,2,2,14,1,1
20210108,Connor Idun,Greater Western Sydney,0,6.9,4.74,0.0,6.5,1.3,2.3,46,38,78,7,2,9,77.8,,60,3,1,1,2,2,3,2,0,0,3,0,0,0,0,0,0.0,0.0,0,2,1,1,7,0,1
20210108,Harry Himmelberg,Greater Western Sydney,0,7.3,9.45,2.5,3.2,6.4,3.4,93,70,89,9,3,12,58.3,,91,3,6,2,5,2,1,1,0,1,3,0,1,5,3,1,19.1,-0.1,2,6,2,2,7,1,1
20210108,Harry Perryman,Greater Western Sydney,3,8.3,10.58,-2.7,6.7,7.8,-4.2,104,101,81,15,11,26,69.2,,179,4,6,5,5,4,10,12,0,0,7,6,1,1,0,1,1.3,-0.3,0,3,3,3,11,0,1
20210108,Isaac Cumming,Greater Western Sydney,0,8.1,7.01,0.3,7.5,9.1,0.0,81,78,83,13,9,22,77.3,,322,1,10,7,8,6,5,9,0,1,3,3,1,0,0,0,0.0,0.0,0,2,1,3,8,0,1
20210108,Jack Buckley,Greater Western Sydney,0,9.5,6.76,0.9,5.1,6.5,-0.8,62,44,77,6,4,10,60.0,,108,1,7,5,7,5,3,4,4,1,1,0,0,1,0,1,1.7,-0.7,1,2,0,4,17,0,1
20210108,Jacob Hopper,Greater Western Sydney,5,16.0,10.06,5.5,4.0,8.5,2.3,110,88,83,13,14,27,66.7,,215,8,15,11,6,4,8,2,59,6,1,0,0,2,1,0,6.7,-0.7,3,4,1,4,13,0,1
20210108,Josh Kelly,Greater Western Sydney,0,9.3,13.9,2.6,3.6,7.6,-1.0,98,91,82,15,11,26,65.4,,249,3,11,7,4,3,14,1,37,5,3,0,0,1,0,0,2.4,-2.4,0,3,1,4,16,0,1
20210108,Lachie Ash,Greater Western Sydney,0,2.9,6.73,-0.9,1.9,4.4,-2.6,63,65,83,16,5,21,61.9,,134,5,7,6,7,6,8,8,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,1
20210108,Lachlan Keeffe,Greater Western Sydney,0,6.4,8.63,0.6,4.7,5.0,-0.1,57,60,86,7,4,11,63.6,,72,2,8,7,6,5,0,3,22,0,3,0,0,2,1,0,5.3,0.7,0,1,0,1,8,11,1
20210108,Matt Flynn,Greater Western Sydney,3,20.2,5.72,3.4,13.5,13.1,-0.6,140,99,68,7,11,18,88.9,,329,5,14,7,9,5,1,8,74,5,6,3,3,0,0,0,0.0,0.0,0,5,5,0,6,34,1
20210108,Matt de Boer,Greater Western Sydney,0,10.7,6.75,2.9,4.4,5.3,2.3,60,54,79,6,8,14,85.7,,149,3,8,3,5,2,4,3,7,3,2,0,1,0,0,0,0.0,0.0,0,3,1,3,16,0,1
20210108,Nick Haynes,Greater Western Sydney,0,10.1,9.49,0.4,5.8,7.8,-2.3,89,73,89,16,3,19,68.4,,153,3,7,6,7,6,4,9,0,1,7,3,1,0,0,0,0.0,0.0,0,2,1,0,11,0,1
20210108,Phil Davis,Greater Western Sydney,0,8.5,8.03,0.0,7.7,3.8,2.6,55,36,89,7,3,10,80.0,,195,0,4,4,4,4,2,6,0,0,4,2,0,0,0,0,0.0,0.0,0,0,0,0,5,0,1
20210108,Sam J. Reid,Greater Western Sydney,0,3.9,5.93,0.0,2.4,3.1,-0.7,21,24,85,4,0,4,50.0,,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2.7,-1.7,0,1,0,2,6,0,1
20210108,Sam Taylor,Greater Western Sydney,0,11.4,9.15,-0.4,10.9,5.3,1.7,70,38,95,3,11,14,85.7,,203,1,6,3,5,3,6,4,0,0,1,1,1,0,0,0,0.0,0.0,0,1,1,1,12,0,1
20210108,Stephen Coniglio,Greater Western Sydney,0,16.4,10.78,5.6,7.0,7.9,4.5,88,85,86,19,5,24,50.0,,51,8,12,7,5,3,10,2,70,5,0,0,0,2,1,0,6.4,-0.4,0,3,0,2,24,0,1
20210108,Tanner Bruhn,Greater Western Sydney,0,7.6,5.72,1.7,1.2,3.4,-0.6,48,29,75,2,7,9,66.7,,186,0,5,3,3,2,4,0,0,2,0,0,0,0,0,0,0.0,0.0,1,3,1,2,16,0,1
20210108,Tim Taranto,Greater Western Sydney,0,14.0,10.4,2.7,6.7,7.1,2.8,107,103,89,19,7,26,57.7,,130,7,8,5,6,3,11,4,37,3,3,0,1,4,1,2,11.5,-3.5,0,5,0,4,21,0,1
20210108,Toby Greene,Greater Western Sydney,0,12.1,11.29,1.1,9.2,9.5,1.9,86,73,89,13,6,19,52.6,,158,3,12,8,9,5,5,2,0,2,2,0,1,6,1,3,18.2,-9.2,1,7,2,1,9,0,1
20210108,Tom Green,Greater Western Sydney,0,10.2,7.97,1.3,4.7,3.3,3.0,50,47,68,3,12,15,73.3,,141,1,7,6,2,2,7,1,37,1,1,0,0,2,1,0,4.5,1.5,0,2,1,2,14,0,1
20210108,Xavier O'Halloran,Greater Western Sydney,0,0.0,5.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
20210105,Ben McEvoy,Hawthorn,0,9.6,12.96,4.2,3.8,6.3,0.6,89,88,81,8,6,14,71.4,78.0,155,0,4,2,0,0,2,4,63,4,7,3,0,1,1,0,5.0,1.0,0,4,1,4,14,14,1
20210105,Blake Hardwick,Hawthorn,0,11.0,8.69,0.0,9.1,5.8,3.2,90,91,83,14,7,21,90.5,393.0,200,1,5,4,5,4,6,8,0,0,7,4,1,0,0,0,0.0,0.0,0,2,1,4,11,0,1
20210105,Changkuoth Jiath,Hawthorn,1,10.1,4.67,1.3,8.4,3.4,6.2,69,67,72,7,15,22,86.4,336.0,370,3,5,4,4,3,11,7,0,1,4,1,0,1,0,1,3.0,-2.0,1,5,2,2,7,0,1
20210105,Connor Downie,Hawthorn,0,0.0,5.36,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
20210105,Daniel Howe,Hawthorn,0,9.6,8.91,0.0,7.8,4.7,4.7,60,72,67,11,8,19,84.2,353.0,290,6,7,5,7,5,5,4,0,0,7,0,0,0,0,0,0.0,0.0,0,5,0,1,7,0,1
20210105,Dylan Moore,Hawthorn,0,15.8,7.93,0.3,13.3,7.3,6.3,97,86,92,7,12,19,73.7,98.0,159,0,8,8,7,7,6,3,7,1,3,0,0,3,3,0,12.6,5.4,0,8,3,3,14,0,1
20210105,Harry Morrison,Hawthorn,0,16.1,7.63,1.8,13.0,11.6,4.8,96,85,82,13,7,20,75.0,301.0,225,2,9,7,7,5,7,4,0,2,5,2,2,2,2,0,9.4,2.6,0,6,1,2,8,0,1
20210105,Jacob Koschitzke,Hawthorn,0,-1.2,5.72,0.0,-2.9,2.2,-2.0,53,40,91,3,4,7,71.4,135.0,18,1,2,1,2,1,3,0,0,0,3,0,1,1,0,1,2.9,-1.9,1,2,0,4,7,0,1
20210105,Jaeger O'Meara,Hawthorn,8,13.2,11.22,5.3,3.3,8.2,2.0,101,88,88,11,19,30,73.3,419.0,307,5,13,8,1,0,17,1,77,9,2,0,0,1,0,1,3.0,-2.0,0,3,0,4,14,0,1
20210105,James Worpel,Hawthorn,0,3.2,11.33,0.5,1.7,2.6,-0.8,45,67,73,12,5,17,64.7,184.0,158,2,5,4,2,2,7,0,43,2,4,0,0,0,0,0,0.0,0.0,0,6,0,3,16,0,1
20210105,Jarman Impey,Hawthorn,0,7.5,7.66,-0.3,7.8,5.6,2.1,64,74,82,15,5,20,75.0,532.0,115,3,5,3,3,2,9,4,0,2,5,3,1,0,0,0,0.0,0.0,0,4,1,1,5,0,1
20210105,Jonathon Ceglar,Hawthorn,0,12.5,9.35,3.0,5.3,7.0,1.3,86,81,76,10,6,16,62.5,260.0,124,7,8,4,4,1,2,1,37,3,5,0,1,1,1,0,5.5,0.5,0,7,1,2,7,14,1
20210105,Kyle Hartigan,Hawthorn,0,7.7,5.83,0.0,7.8,4.3,0.8,48,32,97,5,4,9,88.9,142.0,65,0,4,3,4,3,1,4,0,0,4,1,1,0,0,0,0.0,0.0,0,1,0,0,7,0,1
20210105,Liam Shiels,Hawthorn,0,17.4,11.14,1.2,12.8,3.7,10.9,97,70,81,8,11,19,89.5,333.0,230,6,6,6,3,3,11,2,70,2,2,0,0,0,0,0,0.0,0.0,3,9,3,6,21,0,1
20210105,Luke Breust,Hawthorn,0,9.6,12.69,0.0,3.4,7.4,-4.0,80,72,83,7,11,18,66.7,206.0,201,1,8,6,8,6,5,2,20,0,4,0,1,5,1,2,16.0,-8.0,1,8,0,2,12,0,1
20210105,Oliver Hanrahan,Hawthorn,0,6.7,5.04,0.0,5.2,5.4,-1.0,41,62,66,8,4,12,50.0,271.0,42,2,5,2,5,2,3,1,0,0,4,0,1,3,1,1,10.7,-3.7,0,6,0,2,12,0,1
20210105,Sam Frost,Hawthorn,0,20.6,9.01,-0.1,21.2,11.1,4.2,92,57,97,7,10,17,70.6,250.0,175,0,10,7,9,6,4,10,0,0,4,3,3,0,0,0,0.0,0.0,0,3,2,1,6,0,1
20210105,Shaun Burgoyne,Hawthorn,0,9.2,10.8,0.0,1.6,2.4,-1.1,54,57,79,11,6,17,64.7,271.0,184,2,0,0,0,0,10,3,0,0,1,1,0,0,0,0,0.0,0.0,0,3,1,3,13,0,1
20210105,Tim O'Brien,Hawthorn,0,10.7,7.99,0.0,8.8,5.0,6.1,72,52,89,7,1,8,100.0,161.0,72,3,4,2,4,2,0,0,0,0,6,0,2,2,2,0,9.0,3.0,2,4,0,2,10,0,1
20210105,Tom Mitchell,Hawthorn,10,19.8,12.64,2.4,12.2,7.8,7.6,135,106,83,11,28,39,76.9,353.0,283,4,14,11,7,7,19,5,77,2,1,0,0,0,0,0,0.0,0.0,1,9,2,5,18,0,1
20210105,Tom Phillips,Hawthorn,0,16.6,8.32,2.2,11.3,6.7,6.9,90,87,82,10,11,21,81.0,277.0,205,3,7,6,4,3,6,3,7,2,7,1,1,1,1,0,3.5,2.5,0,4,0,2,9,0,1
20210105,Tyler Brockman,Hawthorn,0,4.2,5.72,0.0,3.9,5.9,-1.2,22,45,65,5,4,9,44.4,157.0,10,1,4,3,4,3,3,0,0,0,3,0,1,3,2,0,10.2,1.8,0,4,0,1,11,0,1
